TRADEDATE,fac_TOPEN,fac_THIGH,fac_TLOW,fac_TCLOSE,TVOLUME
2002-12-19 00:00:00.000,659.4060,661.1770,649.9606,658.8157,2485130
2002-12-20 00:00:00.000,661.1770,670.0321,652.3220,668.2610,5384551
2002-12-23 00:00:00.000,668.2610,677.7064,665.8997,667.6707,5030074
2002-12-24 00:00:00.000,667.0804,667.0804,655.2736,660.5867,3592064
2002-12-25 00:00:00.000,661.7673,665.8997,654.0930,655.8640,5084800
2002-12-26 00:00:00.000,655.2736,655.2736,625.7568,627.5278,11462700
2002-12-27 00:00:00.000,619.8534,628.1182,612.7694,621.0341,9445600
2002-12-30 00:00:00.000,616.9018,622.8051,602.1433,621.0341,7888103
2002-12-31 00:00:00.000,613.9501,625.7568,605.6854,619.2631,13755233
2003-01-02 00:00:00.000,610.9984,610.9984,589.7463,592.1076,6484885
2003-01-03 00:00:00.000,590.3366,596.2400,585.0236,591.5173,4959469
2003-01-06 00:00:00.000,592.1076,597.4206,585.0236,593.8786,3655307
2003-01-07 00:00:00.000,593.8786,599.1917,590.9269,592.6980,2714959
2003-01-08 00:00:00.000,590.3366,634.0215,590.3366,621.6245,8042170
2003-01-09 00:00:00.000,622.8051,643.4669,610.9984,631.0698,19172123
2003-01-10 00:00:00.000,628.7085,638.7442,619.8534,621.6245,12788591
2003-01-13 00:00:00.000,618.6728,625.1665,612.7694,613.9501,4735488
2003-01-14 00:00:00.000,614.5404,675.3451,612.1791,675.3451,54203669
2003-01-15 00:00:00.000,681.2484,690.1035,653.5026,661.1770,27493517
2003-01-16 00:00:00.000,661.1770,675.9354,654.0930,671.2127,14444456
2003-01-17 00:00:00.000,671.2127,681.2484,662.9480,672.3934,11106888
2003-01-20 00:00:00.000,672.3934,690.6938,666.4900,681.8388,14173625
2003-01-21 00:00:00.000,681.8388,690.6938,659.9963,661.7673,16300211
2003-01-22 00:00:00.000,660.5867,665.8997,654.0930,660.5867,4444001
2003-01-23 00:00:00.000,661.1770,671.2127,658.2253,659.4060,3950142
2003-01-24 00:00:00.000,659.4060,674.1644,649.3703,671.2127,7126242
2003-01-27 00:00:00.000,674.1644,687.7422,671.2127,683.0195,10722270
2003-01-28 00:00:00.000,684.7905,690.1035,677.7064,684.2001,7457718
2003-01-29 00:00:00.000,683.6098,696.5972,680.0678,686.5615,14181052
2003-02-10 00:00:00.000,683.6098,684.7905,664.1287,667.6707,4947747
2003-02-11 00:00:00.000,667.0804,672.3934,664.1287,671.8031,2923950
2003-02-12 00:00:00.000,671.8031,675.9354,665.8997,674.1644,4381368
2003-02-13 00:00:00.000,674.1644,684.7905,661.1770,663.5383,12066789
2003-02-14 00:00:00.000,664.1287,674.7547,661.7673,668.8514,5820956
2003-02-17 00:00:00.000,669.4417,672.3934,659.9963,661.7673,4510898
2003-02-18 00:00:00.000,661.1770,664.1287,655.2736,659.9963,3895385
2003-02-19 00:00:00.000,659.9963,668.2610,654.6833,667.6707,5474756
2003-02-20 00:00:00.000,667.6707,671.8031,662.3577,665.3094,3316193
2003-02-21 00:00:00.000,664.1287,665.3094,644.0572,644.6476,10324170
2003-02-24 00:00:00.000,643.4669,648.7799,639.3345,640.5152,5371782
2003-02-25 00:00:00.000,639.9249,657.0446,638.1539,653.5026,6482130
2003-02-26 00:00:00.000,653.5026,653.5026,653.5026,653.5026,0
2003-02-27 00:00:00.000,653.5026,653.5026,653.5026,653.5026,0
2003-02-28 00:00:00.000,670.0321,672.3934,657.6350,665.3094,13958032
2003-03-03 00:00:00.000,666.4900,672.3934,665.8997,669.4417,5335089
2003-03-04 00:00:00.000,669.4417,678.2968,668.2610,673.5741,7106562
2003-03-05 00:00:00.000,673.5741,677.1161,664.7190,667.6707,4283707
2003-03-06 00:00:00.000,667.6707,667.6707,654.0930,654.0930,6313386
2003-03-07 00:00:00.000,653.5026,658.2253,649.3703,652.3220,4492039
2003-03-10 00:00:00.000,649.9606,652.9123,636.3829,636.9732,6339998
2003-03-11 00:00:00.000,635.7925,642.2862,632.2505,638.7442,3147481
2003-03-12 00:00:00.000,638.7442,640.5152,630.4795,640.5152,2994205
2003-03-13 00:00:00.000,640.5152,644.6476,633.4312,637.5635,2540534
2003-03-14 00:00:00.000,636.3829,646.4186,634.6119,642.2862,2649710
2003-03-17 00:00:00.000,642.2862,642.2862,634.6119,641.6959,2447195
2003-03-18 00:00:00.000,640.5152,650.5509,637.5635,637.5635,3305784
2003-03-19 00:00:00.000,637.5635,659.9963,634.6119,649.3703,6687678
2003-03-20 00:00:00.000,648.7799,655.2736,643.4669,645.8283,3246757
2003-03-21 00:00:00.000,645.8283,665.8997,644.0572,661.7673,12272996
2003-03-24 00:00:00.000,663.5383,668.8514,658.2253,662.3577,4398879
2003-03-25 00:00:00.000,662.3577,664.1287,646.4186,648.1896,4987107
2003-03-26 00:00:00.000,644.6476,661.1770,643.4669,652.3220,5486384
2003-03-27 00:00:00.000,651.7316,693.6455,649.3703,685.3808,27826089
2003-03-28 00:00:00.000,683.6098,699.5489,677.1161,684.2001,24072218
2003-03-31 00:00:00.000,684.2001,698.3682,681.8388,696.0069,14396497
2003-04-01 00:00:00.000,697.1875,707.2233,691.2842,696.5972,19530165
2003-04-02 00:00:00.000,696.0069,719.0300,692.4648,708.4039,25550546
2003-04-03 00:00:00.000,708.4039,713.1266,697.7779,698.9585,10467916
2003-04-04 00:00:00.000,696.5972,719.6203,696.0069,715.4880,15587225
2003-04-07 00:00:00.000,717.2590,729.6560,709.5846,710.7653,18588512
2003-04-08 00:00:00.000,710.7653,717.2590,701.3199,708.9943,13142864
2003-04-09 00:00:00.000,708.4039,737.9208,702.5006,731.4271,20688132
2003-04-10 00:00:00.000,732.0174,748.5468,720.8010,724.3430,25858671
2003-04-11 00:00:00.000,723.7527,734.9691,717.8493,728.4754,21706228
2003-04-14 00:00:00.000,728.4754,760.3536,717.2590,740.2821,31039567
2003-04-15 00:00:00.000,743.8241,749.1372,729.6560,739.1014,25181673
2003-04-16 00:00:00.000,740.8724,812.8935,740.8724,812.8935,120770560
2003-04-17 00:00:00.000,810.5322,820.5679,776.8830,794.5931,58135441
2003-04-18 00:00:00.000,794.5931,795.7738,758.5825,760.9439,30994986
2003-04-21 00:00:00.000,773.3410,775.1120,729.6560,747.9565,27804286
2003-04-22 00:00:00.000,758.5825,772.1603,753.8599,761.5342,24526424
2003-04-23 00:00:00.000,762.7149,772.1603,738.5111,742.6435,21329034
2003-04-24 00:00:00.000,741.4628,742.0531,696.5972,706.0426,30090284
2003-04-25 00:00:00.000,706.0426,717.2590,698.9585,701.9102,15995446
2003-04-28 00:00:00.000,696.5972,759.7632,684.7905,750.3178,31087520
2003-04-29 00:00:00.000,737.9208,753.2695,723.1623,728.4754,23441452
2003-04-30 00:00:00.000,729.0657,755.6309,728.4754,733.7884,17559852
2003-05-12 00:00:00.000,720.2107,753.2695,707.2233,743.2338,16839765
2003-05-13 00:00:00.000,745.0048,751.4985,703.6812,706.0426,23623688
2003-05-14 00:00:00.000,703.0909,718.4397,696.5972,712.5363,11795143
2003-05-15 00:00:00.000,714.3073,726.7044,702.5006,723.1623,14900272
2003-05-16 00:00:00.000,724.3430,778.0637,723.1623,743.8241,34325542
2003-05-19 00:00:00.000,746.7758,764.4859,736.1498,755.6309,20120869
2003-05-20 00:00:00.000,754.4502,754.4502,734.9691,739.6918,10198708
2003-05-21 00:00:00.000,737.9208,755.0405,729.6560,731.4271,9578831
2003-05-22 00:00:00.000,731.4271,744.4145,719.0300,739.6918,10410339
2003-05-23 00:00:00.000,742.6435,758.5825,736.7401,743.2338,17673402
2003-05-26 00:00:00.000,743.2338,757.4019,742.0531,751.4985,13429909
2003-05-27 00:00:00.000,753.2695,760.3536,746.1855,750.9082,9450688
2003-05-28 00:00:00.000,752.6792,767.4376,743.8241,744.4145,16454143
2003-05-29 00:00:00.000,742.6435,747.3661,726.1140,746.1855,13173484
2003-05-30 00:00:00.000,749.7275,753.8599,730.2464,740.8724,14258872
2003-06-02 00:00:00.000,740.2821,740.2821,724.9334,733.7884,9348744
2003-06-03 00:00:00.000,733.7884,736.1498,723.1623,724.9334,9360217
2003-06-04 00:00:00.000,723.1623,739.6918,720.2107,736.7401,6863701
2003-06-05 00:00:00.000,734.3787,737.9208,723.1623,726.1140,6562209
2003-06-06 00:00:00.000,726.1140,726.1140,710.1749,710.7653,9044532
2003-06-09 00:00:00.000,708.4039,713.7170,700.1392,700.7296,6506824
2003-06-10 00:00:00.000,699.5489,707.2233,697.1875,703.6812,3794121
2003-06-11 00:00:00.000,703.6812,717.2590,703.6812,715.4880,5626233
2003-06-12 00:00:00.000,715.4880,719.0300,706.0426,707.2233,3558631
2003-06-13 00:00:00.000,707.8136,717.8493,705.4522,716.6686,3557379
2003-06-16 00:00:00.000,716.6686,717.2590,705.4522,707.8136,2614594
2003-06-17 00:00:00.000,705.4522,710.1749,698.3682,699.5489,4172077
2003-06-18 00:00:00.000,699.5489,707.8136,698.3682,700.1392,3435790
2003-06-19 00:00:00.000,700.1392,705.4522,682.4291,685.3808,11170006
2003-06-20 00:00:00.000,685.3808,693.6455,675.9354,676.5258,7130201
2003-06-23 00:00:00.000,674.7547,678.8871,671.8031,673.5741,3202022
2003-06-24 00:00:00.000,688.3325,688.3325,672.9837,678.8871,3219543
2003-06-25 00:00:00.000,681.8388,683.0195,668.2610,669.4417,2435743
2003-06-26 00:00:00.000,668.2610,677.7064,651.1413,671.2127,5810318
2003-06-27 00:00:00.000,671.2127,672.3934,655.2736,655.8640,3499101
2003-06-30 00:00:00.000,655.2736,667.0804,649.9606,654.6833,3049907
2003-07-01 00:00:00.000,654.6833,667.0804,651.7316,654.0930,3180621
2003-07-02 00:00:00.000,655.2736,671.8031,652.3220,667.0804,4167554
2003-07-03 00:00:00.000,667.0804,672.3934,661.1770,667.6707,3322013
2003-07-04 00:00:00.000,667.0804,668.8514,658.2253,661.1770,2405894
2003-07-07 00:00:00.000,660.5867,662.9480,652.9123,658.8157,2134469
2003-07-08 00:00:00.000,659.9963,668.2610,658.2253,667.0804,2825423
2003-07-09 00:00:00.000,667.6707,670.6224,655.8640,658.8157,2384505
2003-07-10 00:00:00.000,661.1770,677.7064,657.0446,672.3934,6650471
2003-07-11 00:00:00.000,672.9837,674.7547,665.8997,667.6707,3588308
2003-07-14 00:00:00.000,665.8997,668.2610,655.2736,657.6350,4504901
2003-07-15 00:00:00.000,657.6350,665.8997,657.0446,660.5867,2987643
2003-07-16 00:00:00.000,660.5867,667.0804,660.5867,663.5383,2937835
2003-07-17 00:00:00.000,663.5383,671.2127,655.2736,667.6707,8065794
2003-07-18 00:00:00.000,668.2610,668.8514,642.2862,644.0572,11403298
2003-07-21 00:00:00.000,632.8408,642.2862,623.9858,629.2988,7821909
2003-07-22 00:00:00.000,632.2505,639.9249,618.0824,623.3955,8131191
2003-07-23 00:00:00.000,625.7568,636.3829,623.9858,634.6119,4326183
2003-07-24 00:00:00.000,634.0215,634.6119,622.2148,624.5761,4006838
2003-07-25 00:00:00.000,625.7568,634.6119,618.6728,619.8534,4995717
2003-07-28 00:00:00.000,619.8534,619.8534,609.2274,613.3597,2934569
2003-07-29 00:00:00.000,613.9501,619.2631,612.1791,617.4921,2883753
2003-07-30 00:00:00.000,619.8534,629.2988,619.2631,627.5278,3930769
2003-07-31 00:00:00.000,627.5278,631.6602,624.5761,626.3471,3055663
2003-08-01 00:00:00.000,626.3471,642.2862,624.5761,637.5635,4711589
2003-08-04 00:00:00.000,637.5635,646.4186,631.6602,642.2862,3801497
2003-08-05 00:00:00.000,642.2862,644.6476,636.9732,638.1539,2813860
2003-08-06 00:00:00.000,638.1539,639.9249,629.8892,636.3829,4307582
2003-08-07 00:00:00.000,636.3829,658.8157,633.4312,646.4186,7001597
2003-08-08 00:00:00.000,646.4186,648.1896,630.4795,632.2505,3936807
2003-08-11 00:00:00.000,629.8892,638.7442,623.9858,634.0215,1857772
2003-08-12 00:00:00.000,634.6119,641.6959,631.6602,635.2022,1235115
2003-08-13 00:00:00.000,635.2022,638.7442,626.3471,626.9375,2143386
2003-08-14 00:00:00.000,625.1665,631.6602,622.8051,625.1665,2869362
2003-08-15 00:00:00.000,625.1665,648.1896,623.9858,636.9732,5575573
2003-08-18 00:00:00.000,636.9732,646.4186,632.8408,642.2862,4164570
2003-08-19 00:00:00.000,643.4669,647.0089,639.9249,641.1056,2914191
2003-08-20 00:00:00.000,641.1056,644.0572,629.2988,633.4312,2900648
2003-08-21 00:00:00.000,635.7925,640.5152,631.6602,640.5152,2294033
2003-08-22 00:00:00.000,637.5635,648.7799,632.8408,634.6119,7500738
2003-08-25 00:00:00.000,631.6602,631.6602,618.6728,621.0341,4610641
2003-08-26 00:00:00.000,621.0341,621.0341,621.0341,621.0341,0
2003-08-27 00:00:00.000,619.8534,627.5278,616.9018,618.0824,2495063
2003-08-28 00:00:00.000,616.9018,618.0824,600.3723,602.1433,5836635
2003-08-29 00:00:00.000,600.9627,610.9984,596.2400,609.8177,4905411
2003-09-01 00:00:00.000,608.0467,619.2631,603.9144,615.1307,4086493
2003-09-02 00:00:00.000,616.3114,620.4438,608.0467,610.4081,3751022
2003-09-03 00:00:00.000,608.0467,615.1307,608.0467,611.5887,1759945
2003-09-04 00:00:00.000,610.9984,616.3114,609.8177,612.1791,2161182
2003-09-05 00:00:00.000,612.1791,612.7694,599.1917,602.7337,3668842
2003-09-08 00:00:00.000,602.1433,602.1433,591.5173,597.4206,6201282
2003-09-09 00:00:00.000,596.8303,601.5530,589.7463,593.2883,6212553
2003-09-10 00:00:00.000,593.8786,598.6013,590.9269,597.4206,2577610
2003-09-11 00:00:00.000,597.4206,606.8660,596.2400,602.1433,3748277
2003-09-12 00:00:00.000,602.1433,602.1433,587.3849,588.5656,6741040
2003-09-15 00:00:00.000,587.9753,589.7463,564.3618,567.3135,7663981
2003-09-16 00:00:00.000,566.7231,573.8072,560.8198,572.6265,4104746
2003-09-17 00:00:00.000,572.6265,572.6265,551.9647,555.5068,6021420
2003-09-18 00:00:00.000,554.9164,560.8198,553.1454,560.2294,4290135
2003-09-19 00:00:00.000,560.8198,565.5425,550.7841,559.6391,4703068
2003-09-22 00:00:00.000,559.6391,560.8198,551.3744,554.3261,2193811
2003-09-23 00:00:00.000,554.3261,563.7715,549.0130,563.1811,5131901
2003-09-24 00:00:00.000,563.1811,564.3618,554.9164,560.8198,3749364
2003-09-25 00:00:00.000,560.8198,562.0005,549.0130,551.9647,3492386
2003-09-26 00:00:00.000,551.9647,556.6874,550.7841,551.3744,1903188
2003-09-29 00:00:00.000,560.9739,560.9739,542.9747,544.1747,3678937
2003-09-30 00:00:00.000,544.7746,551.9743,539.3749,550.1744,3076701
2003-10-08 00:00:00.000,554.9742,556.1741,548.9745,551.9743,1828293
2003-10-09 00:00:00.000,551.3743,556.1741,550.1744,550.1744,1387409
2003-10-10 00:00:00.000,549.5744,568.1736,548.9745,563.9738,3812981
2003-10-13 00:00:00.000,565.1737,568.1736,557.9740,560.3739,3183656
2003-10-14 00:00:00.000,557.9740,560.9739,547.7745,548.9745,3219560
2003-10-15 00:00:00.000,548.9745,563.9738,539.9749,542.3748,5644280
2003-10-16 00:00:00.000,542.3748,542.3748,542.3748,542.3748,0
2003-10-17 00:00:00.000,539.9749,542.9747,533.9752,539.9749,3852518
2003-10-20 00:00:00.000,539.9749,542.3748,535.1751,537.5750,2439904
2003-10-21 00:00:00.000,536.9750,538.7749,525.5755,530.9753,3171348
2003-10-22 00:00:00.000,533.9752,547.7745,529.1754,541.1748,5257222
2003-10-23 00:00:00.000,542.9747,547.1745,536.3750,536.3750,4152921
2003-10-24 00:00:00.000,536.9750,539.3749,529.7753,532.7752,3269220
2003-10-27 00:00:00.000,532.1752,532.1752,520.7758,521.9757,5347444
2003-10-28 00:00:00.000,521.9757,529.7753,518.9758,527.3755,4143232
2003-10-30 00:00:00.000,516.5760,518.9758,490.1772,492.5771,8411052
2003-11-04 00:00:00.000,491.3771,514.7760,490.7772,503.3766,9785325
2003-11-05 00:00:00.000,503.9765,506.9764,485.9774,491.3771,6805318
2004-01-05 00:00:00.000,518.3759,538.7749,515.9760,535.1751,12057777
2004-03-17 00:00:00.000,654.5695,680.3683,650.9697,673.7686,38534338
2006-03-31 00:00:00.000,377.9859,388.1855,375.5860,382.1857,10364846
2005-02-18 00:00:00.000,394.7816,400.7813,392.9817,395.9816,3964630
2006-11-08 00:00:00.000,601.7720,610.1716,591.5725,602.3720,26651798
2008-12-02 00:00:00.000,765.6056,790.5803,756.9936,785.4132,34089364
2005-05-27 00:00:00.000,368.3829,376.7825,367.1829,368.9828,5431951
2006-06-21 00:00:00.000,427.1801,432.5799,424.7802,430.7800,23893423
2005-09-28 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2005-12-13 00:00:00.000,352.7836,353.9835,349.7837,353.9835,3678946
2008-11-19 00:00:00.000,870.6798,949.9108,863.7902,943.8824,54566250
2005-07-25 00:00:00.000,356.3834,361.1832,351.5836,356.3834,5479140
2006-04-03 00:00:00.000,379.1824,388.1819,376.7825,384.5821,12597876
2007-03-12 00:00:00.000,1136.9471,1139.9470,1082.9496,1103.9486,15982161
2008-11-17 00:00:00.000,912.8789,951.6332,897.3772,948.1884,65175407
2005-02-21 00:00:00.000,397.7815,406.1811,397.7815,402.5813,6460861
2008-11-27 00:00:00.000,869.8186,876.7083,813.8402,814.7014,83405616
2005-12-14 00:00:00.000,353.9835,369.5828,352.1836,364.1831,14480307
2008-11-10 00:00:00.000,782.8368,831.9255,775.0859,831.0643,56584866
2008-12-29 00:00:00.000,826.7507,828.4731,792.3027,815.5551,27793062
2008-11-03 00:00:00.000,710.4889,744.9368,702.7381,723.4068,20198125
2009-01-07 00:00:00.000,878.4226,895.6466,860.3374,860.3374,61196035
2004-11-10 00:00:00.000,410.9809,428.3801,408.5810,425.9802,5454556
2006-11-09 00:00:00.000,599.9721,635.9704,595.1723,626.9708,39046913
2008-11-20 00:00:00.000,919.7686,940.4376,894.7936,905.9893,61133937
2006-04-04 00:00:00.000,384.5821,397.7815,382.1822,394.1817,20124252
2005-07-26 00:00:00.000,355.7834,365.9830,354.5835,360.5832,8602500
2008-12-23 00:00:00.000,887.8958,913.7317,859.4762,876.7002,50569218
2005-09-29 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2005-05-30 00:00:00.000,365.9830,368.9828,353.9835,365.9830,5804527
2006-06-22 00:00:00.000,430.7800,448.7791,428.9800,443.9793,36133933
2007-03-13 00:00:00.000,1103.9486,1126.1476,1101.5487,1111.7483,13520785
2008-12-10 00:00:00.000,899.0996,975.7470,899.0996,967.9962,101726067
2006-04-05 00:00:00.000,394.1817,399.5814,390.5818,395.9816,19260170
2004-03-18 00:00:00.000,674.9686,683.9682,657.5694,659.9693,29509166
2004-03-04 00:00:00.000,634.7705,665.9690,632.9705,663.5691,34066490
2004-03-02 00:00:00.000,623.9710,634.1705,620.9711,626.9708,9874340
2004-02-24 00:00:00.000,653.9696,653.9696,626.9708,636.5704,21951132
2004-02-18 00:00:00.000,631.1706,643.1701,626.9708,631.7706,12168461
2004-02-13 00:00:00.000,626.3709,634.7705,612.5715,614.9714,14423658
2004-02-06 00:00:00.000,604.7719,658.7693,592.7724,630.5707,43812503
2004-01-13 00:00:00.000,554.9742,563.3738,544.7746,550.7744,10865359
2004-01-09 00:00:00.000,564.5737,567.5736,539.9749,541.7748,16045970
2004-01-07 00:00:00.000,559.7740,571.7734,554.9742,563.3738,19536244
2003-12-29 00:00:00.000,523.7756,523.7756,514.7760,515.9760,4051155
2003-12-26 00:00:00.000,526.7755,530.3753,518.9758,525.5755,4212021
2003-12-24 00:00:00.000,539.3749,545.9746,533.9752,535.7751,14370627
2003-12-19 00:00:00.000,515.9760,521.3757,500.9767,505.7765,9203958
2003-12-17 00:00:00.000,527.9754,534.5751,521.9757,522.5757,4991344
2003-12-09 00:00:00.000,506.9764,508.7763,500.3767,505.1765,3869834
2003-12-05 00:00:00.000,520.1758,524.3756,513.5761,515.9760,4633293
2003-12-04 00:00:00.000,510.5762,526.7755,510.5762,518.9758,8661460
2003-12-03 00:00:00.000,511.7762,518.9758,500.9767,510.5762,5720306
2003-12-02 00:00:00.000,521.3757,524.9756,509.9763,511.7762,5522382
2003-12-01 00:00:00.000,503.9765,518.3759,503.3766,515.9760,5313433
2003-11-26 00:00:00.000,519.5758,521.3757,511.1762,515.9760,7357125
2003-11-20 00:00:00.000,473.9779,496.7769,472.7780,496.1769,10466910
2003-11-19 00:00:00.000,458.9786,479.9777,457.1787,472.7780,5214291
2003-11-18 00:00:00.000,466.7783,466.7783,458.3787,459.5786,2815148
2003-11-17 00:00:00.000,469.7781,472.7780,461.9785,462.5785,3693728
2003-11-12 00:00:00.000,479.3777,479.3777,467.9782,469.1782,3057355
2003-11-11 00:00:00.000,479.9777,482.3776,473.9779,480.5776,2193436
2003-11-10 00:00:00.000,472.7780,479.9777,467.9782,479.9777,3427528
2003-11-07 00:00:00.000,482.3776,482.9775,461.9785,473.3780,9139372
2003-11-06 00:00:00.000,491.3771,491.3771,481.1776,482.3776,7618892
2003-10-31 00:00:00.000,491.9771,500.9767,478.1777,488.3773,6482880
2003-10-29 00:00:00.000,527.9754,530.9753,509.9763,516.5760,5573141
2004-03-16 00:00:00.000,659.3693,661.7692,647.9698,653.9696,12458035
2004-03-15 00:00:00.000,635.9704,659.9693,635.9704,658.1694,20382781
2004-03-12 00:00:00.000,644.9700,646.7699,633.5705,639.5702,8074978
2004-03-11 00:00:00.000,642.5701,653.3696,638.9703,647.3699,12175180
2004-03-10 00:00:00.000,625.7709,641.9701,625.7709,640.7702,8059458
2004-03-09 00:00:00.000,622.7710,639.5702,622.7710,625.7709,8771816
2004-03-08 00:00:00.000,640.1702,650.3697,621.5711,624.5709,13280269
2004-03-05 00:00:00.000,668.9689,671.3688,638.9703,640.1702,22448758
2004-03-03 00:00:00.000,619.1712,649.1698,617.9712,636.5704,18211090
2004-03-01 00:00:00.000,619.1712,623.9710,602.9719,622.1710,9583648
2004-02-27 00:00:00.000,620.9711,626.3709,613.7714,621.5711,8180086
2004-02-26 00:00:00.000,616.7713,624.5709,608.9717,620.3711,13566783
2004-02-25 00:00:00.000,637.1703,646.1699,614.9714,617.9712,18810525
2004-02-23 00:00:00.000,668.9689,683.3682,653.9696,654.5695,31529582
2004-02-20 00:00:00.000,635.9704,674.9686,634.1705,667.1690,59757094
2004-02-19 00:00:00.000,632.3706,644.9700,629.9707,635.3704,11797292
2004-02-17 00:00:00.000,636.5704,644.9700,631.1706,634.1705,11930389
2004-02-16 00:00:00.000,614.9714,637.7703,614.9714,635.9704,12619536
2004-02-12 00:00:00.000,638.9703,648.5698,629.9707,630.5707,14827641
2004-02-11 00:00:00.000,646.7699,650.3697,626.9708,637.1703,20199117
2004-02-10 00:00:00.000,638.9703,656.9694,630.5707,644.3700,23260262
2004-02-09 00:00:00.000,632.3706,644.3700,625.1709,635.3704,19630069
2004-02-05 00:00:00.000,603.5719,616.7713,598.7721,603.5719,17483903
2004-02-04 00:00:00.000,592.7724,604.7719,590.9725,600.5721,19397504
2004-02-03 00:00:00.000,580.1730,595.7723,573.5733,589.7726,17544695
2004-02-02 00:00:00.000,563.9738,587.3727,560.9739,580.1730,23519653
2004-01-30 00:00:00.000,572.9733,575.3732,556.1741,556.7741,8234225
2004-01-29 00:00:00.000,556.7741,574.7733,551.9743,571.7734,11326806
2004-01-16 00:00:00.000,545.9746,559.7740,544.7746,556.7741,8907718
2004-01-15 00:00:00.000,541.7748,551.3743,539.9749,545.9746,6167846
2004-01-14 00:00:00.000,553.1743,553.7742,539.9749,541.7748,7326908
2004-01-12 00:00:00.000,539.9749,551.9743,537.5750,551.3743,9085634
2004-01-08 00:00:00.000,563.9738,568.1736,553.7742,564.5737,12701527
2004-01-06 00:00:00.000,539.9749,572.9733,539.9749,559.7740,37591745
2004-01-02 00:00:00.000,510.5762,518.9758,504.5765,518.3759,5804780
2003-12-31 00:00:00.000,521.9757,524.3756,507.5764,510.5762,5658855
2003-12-30 00:00:00.000,515.3760,524.3756,514.7760,521.9757,3506094
2003-12-25 00:00:00.000,535.7751,537.5750,525.5755,526.7755,6526188
2003-12-23 00:00:00.000,527.9754,535.1751,520.7758,526.7755,9591016
2003-12-22 00:00:00.000,502.7766,523.1757,494.9770,523.1757,8837308
2003-12-18 00:00:00.000,521.9757,523.1757,511.7762,517.1759,5798203
2003-12-16 00:00:00.000,533.3752,533.3752,518.9758,527.3755,6297046
2003-12-15 00:00:00.000,541.1748,543.5747,532.1752,534.5751,8552946
2003-12-12 00:00:00.000,530.9753,548.9745,524.3756,542.3748,21646779
2003-12-11 00:00:00.000,519.5758,532.1752,518.3759,527.9754,12243536
2003-12-10 00:00:00.000,508.1764,532.7752,508.1764,517.1759,7568921
2003-12-08 00:00:00.000,516.5760,523.7756,508.1764,508.7763,3582067
2003-11-28 00:00:00.000,496.7769,507.5764,494.9770,502.7766,4149777
2003-11-27 00:00:00.000,515.9760,518.3759,497.9768,499.1768,7114537
2003-11-25 00:00:00.000,507.5764,539.3749,507.5764,521.3757,21683240
2003-11-24 00:00:00.000,484.7774,503.3766,484.7774,501.5767,8154688
2003-11-21 00:00:00.000,497.9768,508.7763,482.9775,484.7774,9126299
2003-11-14 00:00:00.000,467.9782,475.7779,463.1784,469.7781,5095941
2003-11-13 00:00:00.000,467.9782,472.7780,464.9784,466.7783,2813283
2003-11-03 00:00:00.000,486.5774,495.5769,480.5776,490.1772,5242574
2008-11-28 00:00:00.000,803.5057,803.5057,757.8618,774.2247,49514179
2005-07-27 00:00:00.000,361.1832,364.7830,355.7834,364.1831,7287598
2009-01-08 00:00:00.000,839.6687,840.5299,818.1387,826.7507,39257246
2005-09-30 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2006-06-23 00:00:00.000,442.1794,442.1794,434.3798,437.3796,18723688
2005-02-22 00:00:00.000,402.5813,405.5811,395.9816,404.3812,7842572
2005-12-15 00:00:00.000,364.7830,366.5829,359.3833,359.9832,13072279
2006-04-06 00:00:00.000,397.7815,401.3813,389.3819,391.1818,17804528
2008-11-21 00:00:00.000,869.8186,919.7686,848.2885,881.0143,54656807
2005-05-31 00:00:00.000,365.9830,369.5828,356.9834,360.5832,5999522
2006-11-10 00:00:00.000,629.9707,646.1699,610.1716,619.1712,37930198
2005-07-28 00:00:00.000,364.1831,368.9828,359.9832,361.1832,9522067
2008-12-30 00:00:00.000,814.6939,829.3343,804.3595,818.1387,32719301
2005-10-10 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2005-02-23 00:00:00.000,404.3812,406.1811,396.5815,400.1814,5119877
2008-12-24 00:00:00.000,856.8926,893.0630,854.3090,871.5330,34603493
2006-06-26 00:00:00.000,437.3796,437.3796,437.3796,437.3796,0
2006-04-07 00:00:00.000,391.1818,393.5817,384.5821,388.1819,11963006
2005-12-16 00:00:00.000,359.9832,361.7832,357.5834,360.5832,5690724
2008-12-03 00:00:00.000,798.3385,831.9255,795.7549,831.0643,86389888
2005-07-29 00:00:00.000,359.9832,361.7832,353.3836,355.7834,6047233
2008-11-24 00:00:00.000,881.8755,882.7367,837.9540,842.2600,45110666
2009-01-14 00:00:00.000,800.9147,882.7286,800.9147,878.4226,76532472
2007-03-14 00:00:00.000,1097.9489,1097.9489,1067.9503,1079.3498,18252022
2007-08-17 00:00:00.000,2375.9744,2436.0505,2269.6861,2302.6949,42068519
2005-12-19 00:00:00.000,360.5832,361.7832,356.9834,359.3833,4100696
2005-10-11 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2004-11-11 00:00:00.000,428.9800,431.9799,422.9803,423.5803,7571504
